Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2012,7.1,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2012,9.7,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2012,6.5,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2012,10.2,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2012,7.1,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2012,6.7,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2012,10.6,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2012,7.1,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2012,6.6,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2013,5.6,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2013,5.7,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2013,8.5,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2013,6.1,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2013,6,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2013,8.9,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2013,6,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2013,9.2,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2013,5.5,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2014,5.2,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2014,5.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2014,5,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2014,7.9,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2014,5.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2014,4.9,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2014,7.6,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2014,4.8,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2014,8.2,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2015,4.5,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2015,6.9,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2015,4.8,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2015,7.4,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2015,4.4,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2015,7.1,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2015,4.7,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2015,4.6,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2015,4.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2016,6.5,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2016,4.4,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2016,4.1,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2016,3.8,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2016,4.2,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2016,4,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2016,6.7,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2016,4.2,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2016,6.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2017,3.8,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2017,4,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2017,6.1,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2017,4.2,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2017,4,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2017,3.7,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2017,6.4,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2017,4.1,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2017,6.5,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",760,Syrian Arab Republic,2004,3.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",760,Syrian Arab Republic,2004,5.7,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",760,Syrian Arab Republic,2004,10.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",760,Syrian Arab Republic,2004,11.9,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",760,Syrian Arab Republic,2004,9.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",760,Syrian Arab Republic,2004,10.7,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",760,Syrian Arab Republic,2004,5.2,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",760,Syrian Arab Republic,2004,2.4,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",760,Syrian Arab Republic,2004,3.1,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2004,14.1,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2004,13.9,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2004,14.6,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2004,13.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2004,13,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2004,14.4,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2004,12.2,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2004,11.6,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2004,14.8,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2007,8.8,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2007,8.7,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2007,9,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2007,8.1,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2007,7.8,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2007,8.9,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2007,9.2,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2007,9,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2007,9.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2012,21,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2012,19.5,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2012,18.9,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2012,20.5,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2012,19,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2012,20.9,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2012,21.5,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2012,19.7,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2012,20.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2013,18.2,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2013,18.7,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2013,18.8,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2013,19.2,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2013,17.6,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2013,19.2,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2013,17.9,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2013,17.5,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2013,19.6,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2014,15.4,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2014,16.5,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2014,16.8,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2014,15.8,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2014,16.1,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2014,16.4,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2014,15.1,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2014,16.1,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2014,15.4,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2015,3.7,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2015,3.9,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2015,4.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2015,3.9,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2015,3.9,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",762,Tajikistan,2015,3.9,,,
